,genre_ids,title,poster_path,tmdb_id,popularity,keywords,vote_count,vote_average,director,imdb_votes,certificate,num_stunts,num_fx,year,month,group5,group4,group7,group6,group1,group3,group2
4725,"[10751, 35]",The Rage in Placid Lake,/4qP2bPkBD3Xevmeu5wiJlHYstx6.jpg,14868.0,1.300603,"hippie,independent film",8.0,6.6,Tony McNamara,2570.0,K-11,2.0,3.0,2003.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6232,"[10751, 18, 28, 37, 10749]",The Man from Snowy River,/lAa65eXokvlD4DeaTfHyy0UJgh0.jpg,24266.0,1.240943,"regret,river,horse,ranch,australia,brumby,brumbies,colt,stockman,clancy of the overflow",29.0,6.6,George Miller,6277.0,PG,5.0,2.0,1982.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4869,"[16, 35, 10751]",Garfield: A Tail of Two Kitties,/aagx3t2Xv7R26hcqzrayTT28Yww.jpg,9513.0,1.287678,"london england,cat,mistake in person,luxury,wretch,nobility,garfield",331.0,5.1,Tim Hill,29478.0,U,8.0,12.0,2006.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1738,"[16, 10751, 14]",The Adventures of Pinocchio,/fT5b16eeBcroK6OhsmxYPTv36gQ.jpg,18975.0,1.874178,"italy,father son relationship,pinocchio,love,school,crime,having fun,poor people,boys",35.0,4.9,Steve Barron,4279.0,PG,8.0,27.0,1996.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1989,"[10751, 12, 35, 14]",Asterix & Obelix take on Caesar,/vo54qvwEqv9gzxHXBk8oR2MlFZ4.jpg,9564.0,1.804763,"rome,resistance,roman empire,fight,sinti and romanies ,roman,ancient rome,fistfight,asterix,julius caesar",284.0,5.8,Claude Zidi,32323.0,7,24.0,41.0,1999.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1413,"[10751, 14, 35]",Ella Enchanted,/5xURlqmsrbMZJiTQmu3TOEIfHFT.jpg,14442.0,1.989813,"elves,based on novel,magic,fairy,prince,fairy tale,spell,fantasy world,ogre,obedience,fairy godmother,giants,elf",328.0,5.8,Tommy O'Haver,50222.0,PG,34.0,12.0,2004.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1989,"[10751, 12, 35, 14]",Asterix & Obelix take on Caesar,/vo54qvwEqv9gzxHXBk8oR2MlFZ4.jpg,9564.0,1.804763,"rome,resistance,roman empire,fight,sinti and romanies ,roman,ancient rome,fistfight,asterix,julius caesar",284.0,5.8,Claude Zidi,32323.0,7,24.0,41.0,1999.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1989,"[10751, 12, 35, 14]",Asterix & Obelix take on Caesar,/vo54qvwEqv9gzxHXBk8oR2MlFZ4.jpg,9564.0,1.804763,"rome,resistance,roman empire,fight,sinti and romanies ,roman,ancient rome,fistfight,asterix,julius caesar",284.0,5.8,Claude Zidi,32323.0,7,24.0,41.0,1999.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6232,"[10751, 18, 28, 37, 10749]",The Man from Snowy River,/lAa65eXokvlD4DeaTfHyy0UJgh0.jpg,24266.0,1.240943,"regret,river,horse,ranch,australia,brumby,brumbies,colt,stockman,clancy of the overflow",29.0,6.6,George Miller,6277.0,PG,5.0,2.0,1982.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2330,"[10751, 35]",Diary of a Wimpy Kid: Rodrick Rules,/b7ASKxUMqgarJIN4pH3Q8hbyPGA.jpg,60307.0,1.714984,"based on novel,character name in title,middle school",162.0,6.3,David Bowers,19945.0,U,31.0,2.0,2011.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6092,"[10751, 12]",The Famous Five 3,/nk9jb5iixUVNGV44tsyTzdRWpkm.jpg,249053.0,1.257097,friends,6.0,6.7,Mike Marzuk,120.0,6,1.0,1.0,2014.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4873,"[10751, 18, 35, 10749, 28]","Steamboat Bill, Jr.",/soiHOVFz0LiuZEbbj7Aom7wDCJ4.jpg,25768.0,1.287496,"river,captain,wind,hurricane,rain,banker,rescue,storm,barber shop,riverboat,1920s",45.0,7.7,Charles Reisner,9977.0,Not Rated,1.0,1.0,1928.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6089,"[10751, 14, 10770, 10749, 18]",Just in Time for Christmas,/ucKugcPvnAv0nNrdBdVtVOqBW62.jpg,363486.0,1.257306,christmas,14.0,6.5,Sean McNamara,914.0,U,2.0,2.0,2015.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1989,"[10751, 12, 35, 14]",Asterix & Obelix take on Caesar,/vo54qvwEqv9gzxHXBk8oR2MlFZ4.jpg,9564.0,1.804763,"rome,resistance,roman empire,fight,sinti and romanies ,roman,ancient rome,fistfight,asterix,julius caesar",284.0,5.8,Claude Zidi,32323.0,7,24.0,41.0,1999.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4159,"[10751, 12]",The Famous Five,/tqQBLKDrycJeUZJjrrLM2laUL15.jpg,80714.0,1.364453,adventure,10.0,6.5,Mike Marzuk,260.0,9,9.0,2.0,2012.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2330,"[10751, 35]",Diary of a Wimpy Kid: Rodrick Rules,/b7ASKxUMqgarJIN4pH3Q8hbyPGA.jpg,60307.0,1.714984,"based on novel,character name in title,middle school",162.0,6.3,David Bowers,19945.0,U,31.0,2.0,2011.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1282,"[10751, 14, 878, 12, 35]",Time Bandits,/ydI0Z7JWTaDLg8uJEddpzy4UBcl.jpg,36819.0,2.033859,"treasure,map,magic,time travel,titanic,cage,steampunk,minotaur,independent film,good vs evil,tank,burglary",211.0,6.5,Terry Gilliam,47912.0,PG,4.0,8.0,1981.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5760,"[10751, 12]",Midnight Sun,/57nfnYI0Fy43YYN593Myf3yPeKn.jpg,287935.0,1.214527,"canada,winter,human animal relationship,polar bear,bear,northern canada,animal rescue",13.0,6.1,Roger Spottiswoode,477.0,PG,6.0,9.0,2014.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4645,"[10751, 18, 28, 37, 10749]",The Man from Snowy River,/lAa65eXokvlD4DeaTfHyy0UJgh0.jpg,24266.0,1.310804,"regret,river,horse,ranch,australia,brumby,brumbies,colt,stockman,clancy of the overflow",29.0,6.6,George Miller,6277.0,PG,5.0,2.0,1982.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4395,"[10751, 14, 12, 878, 35]",Santa Claus: The Movie,/eYQ4c6NhU59YGRsH6kp1oKZHhNt.jpg,13764.0,1.333762,"holiday,christmas",49.0,5.9,Jeannot Szwarc,9118.0,PG,1.0,14.0,1985.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3730,"[10751, 35]",Dennis the Menace,/zLrKmaLnbgk257QmD0YPo0Uji9J.jpg,12139.0,1.44795,babysitter,203.0,5.6,Nick Castle,46372.0,PG,11.0,6.0,1993.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5110,"[10751, 14, 27]",Mostly Ghostly: Have You Met My Ghoulfriend?,/1TwLyajEBz5qzKhVEdIyV1AK9tY.jpg,289239.0,1.268884,"halloween,sequel,based on a children's book,ghost",20.0,5.1,Peter Hewitt,668.0,12,8.0,1.0,2014.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6092,"[10751, 12]",The Famous Five 3,/nk9jb5iixUVNGV44tsyTzdRWpkm.jpg,249053.0,1.257097,friends,6.0,6.7,Mike Marzuk,120.0,6,1.0,1.0,2014.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1880,"[16, 12, 10751, 14]",Legend of the Guardians: The Owls of Ga'Hoole,/mgkRaVtdrOAZT2cFZi9Ihh9QpuL.jpg,41216.0,1.832396,owl,564.0,6.5,Zack Snyder,68215.0,PG,7.0,1.0,2010.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1755,"[16, 27, 28, 878]",Resident Evil: Degeneration,/vcduy3H9RelaER3F7jn7OGby1ws.jpg,13648.0,1.869243,"biological weapon,post-apocalyptic,dystopia,infection,based on video game,adult animation",187.0,6.2,Makoto Kamiya,25164.0,15,5.0,1.0,2008.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1165,"[10751, 35, 28]",Spy Kids: All the Time in the World,/eHldUGDNxb4ZPQSPDnGolyFDECa.jpg,56288.0,2.085075,"spy,child hero,secret agent,espionage",151.0,4.5,Robert Rodriguez,16719.0,PG,37.0,13.0,2011.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6156,"[10751, 12]",The Lost Treasure of the Knights Templar III: The Mystery of the Snake Crown,/ogznxq4xtkdjpd6DOfF4Mn7VGkf.jpg,16045.0,1.249866,"boy,sequel,crown",3.0,4.8,Giacomo Campeotto,254.0,9,3.0,3.0,2008.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6092,"[10751, 12]",The Famous Five 3,/nk9jb5iixUVNGV44tsyTzdRWpkm.jpg,249053.0,1.257097,friends,6.0,6.7,Mike Marzuk,120.0,6,1.0,1.0,2014.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4873,"[10751, 18, 35, 10749, 28]","Steamboat Bill, Jr.",/soiHOVFz0LiuZEbbj7Aom7wDCJ4.jpg,25768.0,1.287496,"river,captain,wind,hurricane,rain,banker,rescue,storm,barber shop,riverboat,1920s",45.0,7.7,Charles Reisner,9977.0,Not Rated,1.0,1.0,1928.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5909,[10751],Wild America,/fUjf9kC0ji7hQDb0rwLjhDezaLK.jpg,38225.0,1.274757,"animal,naturalist",21.0,5.5,William Dear,5629.0,PG,15.0,5.0,1997.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
616,"[16, 35]",Happy Feet,/8RLEzftZK87S2usLsQoYtyNYzoV.jpg,9836.0,2.76102,"ocean,fish,zoo,penguin,tap dancing,love,crush,snow,singing,antarctica,family,anthropomorphic animal,duringcreditsstinger",1056.0,5.9,George Miller,140157.0,U,2.0,2.0,2006.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4159,"[10751, 12]",The Famous Five,/tqQBLKDrycJeUZJjrrLM2laUL15.jpg,80714.0,1.364453,adventure,10.0,6.5,Mike Marzuk,260.0,9,9.0,2.0,2012.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4776,"[10751, 878]",D.A.R.Y.L.,/1YOIpiT5crUtdzruseCHTCPj5rg.jpg,16248.0,1.295961,"chewing gum,autopilot,forest,childhood,gate",69.0,6.1,Simon Wincer,9920.0,PG,24.0,1.0,1985.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2511,"[16, 28, 12, 10751]",Tarzan,/p0Ut3h7Sx6GlsVltt2ZAp8XDFmi.jpg,230222.0,1.668908,"based on novel,tarzan,motion capture",179.0,5.5,Reinhard Klooss,10862.0,PG,8.0,1.0,2013.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3612,"[10751, 14]",One Magic Christmas,/icq0kvyDWNSnrGtU3dAminCGCpP.jpg,13380.0,1.462382,"holiday,mother daughter relationship,christmas",13.0,6.1,Phillip Borsos,2288.0,U,2.0,5.0,1985.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3516,"[10751, 16, 12]",The Jungle Book 2,/1RuSouDN1hiIpVQrGlkmKFpNqKd.jpg,14873.0,1.477601,"river,musical,tiger,village,feral child,sequel,bear,jungle,orphan,vulture,gong,lost,shake,mango",193.0,5.5,Steve Trenbirth,12236.0,U,1.0,2.0,2003.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2730,"[10751, 878, 12]",Flight of the Navigator,/69kD2bpkwSadpN30JB9vJrlz8HW.jpg,10122.0,1.623108,"artificial intelligence,farewell,homesickness,nasa,extraterrestrial technology,flying saucer,time travel,adventure,alien,kids and family",179.0,6.8,Randal Kleiser,35687.0,PG,2.0,13.0,1986.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5760,"[10751, 12]",Midnight Sun,/57nfnYI0Fy43YYN593Myf3yPeKn.jpg,287935.0,1.214527,"canada,winter,human animal relationship,polar bear,bear,northern canada,animal rescue",13.0,6.1,Roger Spottiswoode,477.0,PG,6.0,9.0,2014.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5707,"[16, 12, 35, 10751]","Snowflake, the White Gorilla",/vy5F0g4LX2QlDPdDmKgRMqymkH4.jpg,85439.0,1.217614,gorilla,8.0,4.9,Andrés G. Schaer,413.0,U,2.0,15.0,2011.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
482,"[16, 10751, 14, 12, 35, 10749]",Hercules,/yds93kIrmH1aNN0YKAcHLyOkNEV.jpg,11970.0,2.917151,"hades,musical,peasant,animation,aftercreditsstinger,olympus,hercules",1166.0,7.2,Ron Clements,153139.0,U,2.0,2.0,1997.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2764,"[10751, 12]","The Karate Kid, Part III",/2Z0EJl11kOSPMMvHqZ4r5Csh7Ph.jpg,10495.0,1.614769,"japan,japanese,confidence,karate,business man,adversary,fighter,duel,good and bad",212.0,5.4,John G. Avildsen,37055.0,PG,8.0,2.0,1989.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4869,"[16, 35, 10751]",Garfield: A Tail of Two Kitties,/aagx3t2Xv7R26hcqzrayTT28Yww.jpg,9513.0,1.287678,"london england,cat,mistake in person,luxury,wretch,nobility,garfield",331.0,5.1,Tim Hill,29478.0,U,8.0,12.0,2006.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5883,"[10751, 12]",The Lost Treasure of the Knights Templar III: The Mystery of the Snake Crown,/ogznxq4xtkdjpd6DOfF4Mn7VGkf.jpg,16045.0,1.208014,"boy,sequel,crown",3.0,4.8,Giacomo Campeotto,254.0,9,3.0,3.0,2008.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4611,"[16, 53, 18]",@Suicide Room,/c3a06noB0shFyLmajyB62oGftiV.jpg,72478.0,1.313502,"male nudity,virtual reality,internet,computer games,homosexual",72.0,7.5,Jan Komasa,6722.0,15,3.0,10.0,2011.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2824,"[10751, 35, 18]",Three Men and a Baby,/q4O2ravqDhUTAsshllGv7orgJOO.jpg,12154.0,1.604238,"baby,roommate,bachelor,party,windeln,solteros",186.0,5.8,Leonard Nimoy,38485.0,PG,13.0,1.0,1987.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5707,"[16, 12, 35, 10751]","Snowflake, the White Gorilla",/vy5F0g4LX2QlDPdDmKgRMqymkH4.jpg,85439.0,1.217614,gorilla,8.0,4.9,Andrés G. Schaer,413.0,U,2.0,15.0,2011.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1065,"[10751, 35]","Alexander and the Terrible, Horrible, No Good, Very Bad Day",/f29NQJaWyzXldOGT7F5CDKbwAH9.jpg,218778.0,2.129437,"based on novel,job interview,bad luck,wish,one day,based on a children's book,driver's test",423.0,6.2,Miguel Arteta,31993.0,PG,29.0,12.0,2014.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4522,"[16, 878, 28]",Appleseed Alpha,/3lKdgUvWW3yUHRl3Ervjz2PeXFR.jpg,269650.0,1.320588,"post-apocalyptic,war,mecha,cyberpunk",137.0,6.4,Shinji Aramaki,6651.0,12,4.0,9.0,2014.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2764,"[10751, 12]","The Karate Kid, Part III",/2Z0EJl11kOSPMMvHqZ4r5Csh7Ph.jpg,10495.0,1.614769,"japan,japanese,confidence,karate,business man,adversary,fighter,duel,good and bad",212.0,5.4,John G. Avildsen,37055.0,PG,8.0,2.0,1989.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1065,"[10751, 35]","Alexander and the Terrible, Horrible, No Good, Very Bad Day",/f29NQJaWyzXldOGT7F5CDKbwAH9.jpg,218778.0,2.129437,"based on novel,job interview,bad luck,wish,one day,based on a children's book,driver's test",423.0,6.2,Miguel Arteta,31993.0,PG,29.0,12.0,2014.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1780,"[10751, 14, 878, 12]",Zathura: A Space Adventure,/amqgIuISRBt8tsZM6cTT6gO9WLR.jpg,6795.0,1.861545,"adventure,house,alien,giant robot,outer space,astronaut",534.0,6.0,Jon Favreau,71632.0,PG,13.0,63.0,2005.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1282,"[10751, 14, 878, 12, 35]",Time Bandits,/ydI0Z7JWTaDLg8uJEddpzy4UBcl.jpg,36819.0,2.033859,"treasure,map,magic,time travel,titanic,cage,steampunk,minotaur,independent film,good vs evil,tank,burglary",211.0,6.5,Terry Gilliam,47912.0,PG,4.0,8.0,1981.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4204,"[16, 35, 10751]",Looney Tunes: Back in Action,/ownVrxw7OYOo8vwk2g4q74Oe8Wa.jpg,10715.0,1.356857,"spy,duck,bunny,wretch,film industry,live action and animation",202.0,5.4,Joe Dante,25802.0,TV-PG,54.0,54.0,2003.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1809,"[16, 28, 878, 10751, 12]",Titan A.E.,/huI8CYyxY0BhzJSLn6XAP4nWAv.jpg,7450.0,1.853013,"monster,galaxy,dystopia,space,alien,animation,mission",239.0,6.2,Don Bluth,53407.0,PG,3.0,17.0,2000.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1282,"[10751, 14, 878, 12, 35]",Time Bandits,/ydI0Z7JWTaDLg8uJEddpzy4UBcl.jpg,36819.0,2.033859,"treasure,map,magic,time travel,titanic,cage,steampunk,minotaur,independent film,good vs evil,tank,burglary",211.0,6.5,Terry Gilliam,47912.0,PG,4.0,8.0,1981.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5046,[10751],Nico the Unicorn,/t2z6v9PgFtVQi5fGghluapk3ql6.jpg,57752.0,1.275152,unicorn,5.0,5.6,Graeme Campbell,368.0,PG,2.0,1.0,1998.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2730,"[10751, 878, 12]",Flight of the Navigator,/69kD2bpkwSadpN30JB9vJrlz8HW.jpg,10122.0,1.623108,"artificial intelligence,farewell,homesickness,nasa,extraterrestrial technology,flying saucer,time travel,adventure,alien,kids and family",179.0,6.8,Randal Kleiser,35687.0,PG,2.0,13.0,1986.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4725,"[10751, 35]",The Rage in Placid Lake,/4qP2bPkBD3Xevmeu5wiJlHYstx6.jpg,14868.0,1.300603,"hippie,independent film",8.0,6.6,Tony McNamara,2570.0,K-11,2.0,3.0,2003.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3516,"[10751, 16, 12]",The Jungle Book 2,/1RuSouDN1hiIpVQrGlkmKFpNqKd.jpg,14873.0,1.477601,"river,musical,tiger,village,feral child,sequel,bear,jungle,orphan,vulture,gong,lost,shake,mango",193.0,5.5,Steve Trenbirth,12236.0,U,1.0,2.0,2003.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
89,"[16, 35, 10751, 14]",Monster House,/m0gpGljVAKAHM36BLX0RR4cxrNl.jpg,9297.0,3.700947,"monster,secret,toy,leave,children,neighbor,mission,child",625.0,6.3,Gil Kenan,76331.0,TV-PG,5.0,4.0,2006.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1786,"[10751, 12]",Free Willy,/vIjiTSNA52VGGP9eeegNaMKXNhf.jpg,1634.0,1.859365,"social work,social worker,human animal relationship,whale,freedom,best friend,amusement park,aftercreditsstinger",313.0,5.9,Simon Wincer,54117.0,U,5.0,7.0,1993.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4725,"[10751, 35]",The Rage in Placid Lake,/4qP2bPkBD3Xevmeu5wiJlHYstx6.jpg,14868.0,1.300603,"hippie,independent film",8.0,6.6,Tony McNamara,2570.0,K-11,2.0,3.0,2003.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4310,[10751],"Double, Double, Toil and Trouble",/3nMrq5z9b8pADKGop7aAFk0DUtP.jpg,57789.0,1.342915,"halloween,twins",13.0,6.1,Stuart Margolin,2446.0,T,1.0,2.0,1993.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5760,"[10751, 12]",Midnight Sun,/57nfnYI0Fy43YYN593Myf3yPeKn.jpg,287935.0,1.214527,"canada,winter,human animal relationship,polar bear,bear,northern canada,animal rescue",13.0,6.1,Roger Spottiswoode,477.0,PG,6.0,9.0,2014.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4206,[10751],Antboy 3,/3RfQzQR7TFMD5PuQpPIy5LyZzQa.jpg,378932.0,1.35679,teen superheroes,7.0,6.0,Ask Hasselbalch,201.0,7,15.0,6.0,2016.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5094,"[10751, 12, 14]",The Christmas Dragon,/tgy5fFL3vg1Tf37P1ESRFoTZsob.jpg,309770.0,1.270303,"dragon,christmas",8.0,5.2,John Lyde,328.0,6,8.0,1.0,2014.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2511,"[16, 28, 12, 10751]",Tarzan,/p0Ut3h7Sx6GlsVltt2ZAp8XDFmi.jpg,230222.0,1.668908,"based on novel,tarzan,motion capture",179.0,5.5,Reinhard Klooss,10862.0,PG,8.0,1.0,2013.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
279,"[10751, 16]",The SpongeBob Movie: Sponge Out of Water,/9wChSuUoQDiBKUnGTcYMkzRha60.jpg,228165.0,3.218163,"ocean,sea,star,water,comedy,sponge,spongebob,live action and animation",589.0,5.7,Paul Tibbitt,36950.0,U,22.0,13.0,2015.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2824,"[10751, 35, 18]",Three Men and a Baby,/q4O2ravqDhUTAsshllGv7orgJOO.jpg,12154.0,1.604238,"baby,roommate,bachelor,party,windeln,solteros",186.0,5.8,Leonard Nimoy,38485.0,PG,13.0,1.0,1987.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1780,"[10751, 14, 878, 12]",Zathura: A Space Adventure,/amqgIuISRBt8tsZM6cTT6gO9WLR.jpg,6795.0,1.861545,"adventure,house,alien,giant robot,outer space,astronaut",534.0,6.0,Jon Favreau,71632.0,PG,13.0,63.0,2005.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6232,"[10751, 18, 28, 37, 10749]",The Man from Snowy River,/lAa65eXokvlD4DeaTfHyy0UJgh0.jpg,24266.0,1.240943,"regret,river,horse,ranch,australia,brumby,brumbies,colt,stockman,clancy of the overflow",29.0,6.6,George Miller,6277.0,PG,5.0,2.0,1982.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4604,"[10751, 28, 12, 878]",Journey to the Center of the Earth,/iwKM3oazawKrHwyrVNjcI1jza1W.jpg,16929.0,1.31388,"travel,dinosaur",8.0,4.1,T.J. Scott,1379.0,PG,7.0,1.0,2008.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1738,"[16, 10751, 14]",The Adventures of Pinocchio,/fT5b16eeBcroK6OhsmxYPTv36gQ.jpg,18975.0,1.874178,"italy,father son relationship,pinocchio,love,school,crime,having fun,poor people,boys",35.0,4.9,Steve Barron,4279.0,PG,8.0,27.0,1996.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3730,"[10751, 35]",Dennis the Menace,/zLrKmaLnbgk257QmD0YPo0Uji9J.jpg,12139.0,1.44795,babysitter,203.0,5.6,Nick Castle,46372.0,PG,11.0,6.0,1993.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5760,"[10751, 12]",Midnight Sun,/57nfnYI0Fy43YYN593Myf3yPeKn.jpg,287935.0,1.214527,"canada,winter,human animal relationship,polar bear,bear,northern canada,animal rescue",13.0,6.1,Roger Spottiswoode,477.0,PG,6.0,9.0,2014.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5425,"[10751, 35, 12]",Marley & Me: The Puppy Years,/4mQCF7U07cFkHwG3GKzpbnB8DHS.jpg,72391.0,1.242306,puppy,29.0,5.3,Michael Damian,1601.0,All,7.0,4.0,2011.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1880,"[16, 12, 10751, 14]",Legend of the Guardians: The Owls of Ga'Hoole,/mgkRaVtdrOAZT2cFZi9Ihh9QpuL.jpg,41216.0,1.832396,owl,564.0,6.5,Zack Snyder,68215.0,PG,7.0,1.0,2010.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1755,"[16, 27, 28, 878]",Resident Evil: Degeneration,/vcduy3H9RelaER3F7jn7OGby1ws.jpg,13648.0,1.869243,"biological weapon,post-apocalyptic,dystopia,infection,based on video game,adult animation",187.0,6.2,Makoto Kamiya,25164.0,15,5.0,1.0,2008.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1780,"[10751, 14, 878, 12]",Zathura: A Space Adventure,/amqgIuISRBt8tsZM6cTT6gO9WLR.jpg,6795.0,1.861545,"adventure,house,alien,giant robot,outer space,astronaut",534.0,6.0,Jon Favreau,71632.0,PG,13.0,63.0,2005.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4395,"[10751, 14, 12, 878, 35]",Santa Claus: The Movie,/eYQ4c6NhU59YGRsH6kp1oKZHhNt.jpg,13764.0,1.333762,"holiday,christmas",49.0,5.9,Jeannot Szwarc,9118.0,PG,1.0,14.0,1985.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1880,"[16, 12, 10751, 14]",Legend of the Guardians: The Owls of Ga'Hoole,/mgkRaVtdrOAZT2cFZi9Ihh9QpuL.jpg,41216.0,1.832396,owl,564.0,6.5,Zack Snyder,68215.0,PG,7.0,1.0,2010.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3936,"[10751, 28, 12]",Catch That Kid,/6uuhmTcmjmTBr1h49t8y6856JOh.jpg,20483.0,1.392351,bank robbery,60.0,5.0,Bart Freundlich,8312.0,PG,28.0,7.0,2004.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5812,"[10751, 27]",The Little Vampire,/4hwyruZNXbJeRUtNsrBG1wSZ7F3.jpg,24100.0,1.21167,"based on novel,vampire,bite,independent film,vamp,fang vamp",58.0,6.2,Uli Edel,7635.0,U,9.0,7.0,2000.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2764,"[10751, 12]","The Karate Kid, Part III",/2Z0EJl11kOSPMMvHqZ4r5Csh7Ph.jpg,10495.0,1.614769,"japan,japanese,confidence,karate,business man,adversary,fighter,duel,good and bad",212.0,5.4,John G. Avildsen,37055.0,PG,8.0,2.0,1989.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3936,"[10751, 28, 12]",Catch That Kid,/6uuhmTcmjmTBr1h49t8y6856JOh.jpg,20483.0,1.392351,bank robbery,60.0,5.0,Bart Freundlich,8312.0,PG,28.0,7.0,2004.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
