id,imdb_id
48197,0075342
52208,1352388
13377,0060345
3480,0073864
244850,0272105
27295,0104905
381255,4428762
15143,0094006
15303,0301634
40508,0112255
12395,0105585
29924,0096535
400387,4969044
11881,0039628
62988,0373182
58280,1711465
301274,4344878
15436,1065332
45361,1231575
173299,0109969
121830,1485749
52782,0017825
2778,0109447
28465,1360767
423628,4700756
41158,0168043
77887,1850374
11475,0097728
392346,4505432
217316,2518788
14624,0482629
1626,0056663
293238,1866570
18764,0105399
12093,0300140
279144,2753778
277713,2262161
40820,0095927
7870,0398027
80255,0050379
366019,4067062
14389,0337960
16550,0250081
429552,3118920
86820,1707391
303760,2951834
40787,0298351
4837,0061495
45029,0106922
56379,0075815
24752,1125254
286940,3246908
14317,0282120
18442,0357585
4484,0077288
14711,1265998
353098,0288054
60302,1198075
10786,0075147
14289,0119123
77469,0119517
77117,1937339
33228,0063260
128048,0046286
26655,0469937
25935,0258816
11462,0034248
75826,0110017
31622,0120756
210024,2663812
242042,2355495
206637,2336630
11345,0371739
29973,0109450
27092,0227277
60780,1687231
18783,0036323
1874,0438859
24683,0489279
101669,1434435
849,0085811
8333,0072251
18846,0063230
382518,5597946
39373,1412094
438756,4059552
18642,0053848
31945,0093966
40878,0210628
44737,1020938
381418,5255710
37923,0079437
167305,2085957
41050,0054130
30022,0037859
21241,0074279
364111,4489416
434076,4909602
14180,0416243
428493,5635086
450273,
17909,0076276
49007,0338139
33134,1060255
690,0053168
25132,1100119
46267,0822791
51539,0057311
6949,0069495
2639,0118954
24432,0763304
426265,5826432
9060,0472458
25167,0056891
156930,2156917
49365,0095484
28572,0295173
210769,3043386
24442,0046789
47517,0271136
416309,5618870
312797,2194826
346079,3550902
40647,2388641
33390,0026197
12192,0964539
70000,1806906
9700,0343996
136405,1867086
65190,
47333,0116684
65990,1260995
86938,0079836
301837,0091230
64238,0090815
22178,0035966
13168,0780608
220474,0272071
5562,0051404
207909,1808518
110147,0207275
247236,3426810
75300,1605803
25797,0279231
15764,0084707
11183,0077276
12774,0097714
42489,0069303
19728,0060177
17922,0086148
11818,0493264
25670,0032484
10234,0119167
5469,0805566
14527,0356614
11318,0110428
323929,4266638
369192,4622512
116333,0120617
133698,1986843
8895,1074929
9823,0119707
41387,0109962
58936,1549571
181656,2328505
870,0330229
335777,3486626
62429,0089793
13569,0486028
52797,0070734
287233,4006794
56401,1613062
9510,1187047
14976,1084950
449767,6718412
255413,2323836
18913,0099128
38732,0044413
5203,0100934
18585,0806165
10707,0367089
139649,2425618
4952,0053172
9104,0252299
17915,0120576
65034,1742683
374618,2501366
17335,1198138
28642,0485798
43176,0039116
403642,3330764
31005,0179098
91010,1848902
273197,3720058
447429,5198868
302349,3038708
206213,2446502
33221,0104522
19564,0365658
57718,1847645
13647,0903135
32318,0015163
148723,0254001
19356,0263278
309652,0877612
38344,0410400
82533,1667307
31638,0078856
48393,1629377
81463,0083291
284268,1250981
58933,0340529
57752,0119782
22292,0039420
22435,0082490
304336,2392385
38706,0100581
35838,0066491
15198,0134618
38051,0905357
34689,0046754
449453,3468316
376004,4044464
208869,2556874
14575,1071880
56272,1340773
5707,0250730
33473,1533817
353501,5297256
397422,4799050
2078,0007162
11558,0075223
39931,0065491
57450,0250425
38124,1045642
31165,0417791
358644,3503460
390512,3885524
61722,1296077
4973,0240913
24655,0075809
329984,4310772
383020,0071239
427641,2231461
252384,3586076
2703,0109884
173185,2186812
31602,0060232
55860,0036414
422058,
48259,0090886
22379,0098350
26630,1288571
346648,4468740
379441,2950418
31941,0078490
16296,0095444
37141,0112438
46914,1018902
403480,5119048
26953,0098143
109417,1532958
11593,0110684
14611,0803093
46420,1316536
20794,0234354
30576,0073227
11115,0446676
40348,0072930
281743,4814354
38033,1148200
24328,1330219
28293,0024025
17106,0795439
21711,0068334
170039,2299248
11441,0082562
32166,0221069
19279,0820466
8653,0255589
6106,0091886
30289,1436432
42589,0065836
1818,0054389
27318,0116671
14033,0218619
21148,0086352
2028,0098258
394260,4746506
444735,4701182
166822,1830713
44728,1010435
18998,0109552
13564,0827782
22318,0120788
28580,0037884
19274,0079315
412431,4177822
28794,0082966
135630,0076121
185267,1427298
16295,0113305
50179,0295152
11634,0150662
449504,6697612
11157,0098309
18969,0435631
260069,
271715,1131728
128868,0409848
26044,0094678
411837,6027782
11378,0069400
22510,0956208
141901,2261505
5040,0060401
324221,4515452
24618,0387059
37431,0117193
193544,2905772
31498,0032818
47302,0192949
121674,1836808
20284,1182615
31174,0114279
307931,2415458
9847,0760187
380590,5246134
25012,0451998
36657,0120903
11076,0116329
422390,5665040
22477,0093940
12663,0098180
10877,0242445
14830,0910865
36879,0076649
291347,2564978
10172,0422774
37650,0029322
35796,0119506
22711,0096943
41823,0100168
195,0023622
20983,0903606
119900,0425945
1689,0107426
378858,5424368
157841,1981107
228496,2041331
28280,0368688
391423,
989,0032811
40682,0070825
449700,6055082
38126,0053219
206056,1577795
87504,1477855
405755,5011290
414419,6019206
43641,1701223
34327,0038259
4929,0061747
435901,5091108
123797,2266938
289790,0169818
68178,1710590
31611,0114928
25172,0172669
42740,0059043
11915,0083996
309770,3918686
254188,2597242
33446,0403522
16390,1421378
199341,1686042
55246,1341341
37036,0034449
127651,1555093
199753,3108584
12541,0079252
41482,0143428
359305,4271918
450513,5601582
450519,6580394
191564,0112633
2982,0054038
1680,0056142
8880,0374569
7216,0079788
434119,5606538
10787,0024184
27201,0077372
432639,5584006
36784,1365474
381935,4797436
17281,0051658
364137,4057632
21846,0114728
80920,2012665
37722,0127349
84165,1602472
336811,4228294
50217,0893412
159095,2165859
54379,1790658
29911,0119095
26138,0475616
387805,5979312
85351,1220708
75465,0184354
1611,0326429
242546,3306776
19419,0156323
51751,1194582
44105,0875595
14076,1038915
21749,0120245
33726,0053690
49283,0923714
42164,0078763
9940,0328945
290717,0105535
80195,1811371
23962,1048147
309,0154420
60282,0307034
16620,0093378
10722,0112922
31996,0029929
394148,4064498
3699,0067696
289239,3138192
277968,1369667
36801,1196204
43636,0105619
52286,0096523
21332,0091814
407806,5895028
11035,0069191
62029,0083655
18681,0120662
36095,0123948
10448,0110944
21915,0118750
37280,0831848
228358,2924442
1244,0764639
42746,0115067
255505,0285710
19972,0055719
30941,0066767
310602,4585660
450456,6559642
46094,0109067
1568,0218871
50253,0805605
9051,0078721
10831,0083851
18989,0117071
295592,3660770
308187,4201004
249153,3391988
14061,0819714
20661,0088299
430598,3693042
64340,0120404
14774,0087042
8217,0099012
10063,0455362
424131,4958468
12660,0245046
26920,1587390
447236,4964310
31604,0073240
410366,0443533
13850,0038969
15276,0302297
9686,0097965
292999,0138798
2191,0283015
242454,3404158
47440,0446725
65294,0076190
58258,1359553
148607,1559825
450118,6163406
56135,0038873
34982,0099479
229979,3033478
351454,4698584
15003,1183252
230407,2273024
29572,0206917
909,0037059
17483,0942384
38173,0089473
157823,2043933
40166,0108614
13926,0093832
40715,0044418
33518,0080354
173948,0095433
20875,0059550
289712,2125685
363313,5698088
24160,0083549
14761,0380268
38975,0264262
15511,0475998
17175,0876233
10310,0068278
78215,1876277
37333,0107357
160118,2187115
12594,0156182
39437,0120603
381040,4550420
34379,0093638
23160,0249241
133764,2208216
14369,0253798
15392,0090888
29794,0089308
27465,0101625
3103,0036931
329697,3551954
174077,2708782
421044,
16781,0455612
11610,0069097
6396,0133189
43837,0032080
12615,0089006
35170,0078251
1075,0118843
19506,1060256
74887,0117605
19027,0337566
398891,4065212
325701,3666260
78546,0071150
5852,0225071
33583,0065622
206408,1937118
244536,3186318
267481,3711466
230408,3197176
18836,0247645
43136,0052182
399363,2420124
333596,4183692
89325,1730687
63720,0309526
47439,0189142
68626,0072904
174671,2328549
64566,1623742
10293,0086087
14469,0115781
79451,1181849
22479,0116745
44899,0365043
378029,2277308
399790,2674454
57978,0082727
449655,6536776
37211,0189072
13041,0067866
13742,0450843
31414,0111341
15420,0479125
84250,2210441
20637,0194218
12630,0119899
13728,0442207
34788,1347442
58699,1242599
60555,0059653
340030,3889166
404733,1935194
7913,0405508
213386,2535664
66195,1334553
42341,1160629
13675,0064349
60662,0138444
255496,2317090
8428,0100436
413767,4823592
57521,1454523
315010,0847150
9427,0119164
16300,0231775
112,0243862
75562,2036388
28844,0075766
13732,0880440
17663,0088727
232175,1657510
1557,0126765
450560,2784020
121737,0057176
119431,2262308
87311,1672621
23382,0469318
71741,0091844
431579,
20874,0091341
40064,0075334
117232,1712185
20811,0097775
20993,0238883
349092,0436430
284514,3510480
67900,1777608
4240,0212559
45235,0050841
14806,1078899
449850,
38198,0095386
116231,1817191
18196,0076683
19152,1264914
61049,0045518
4627,0772181
211922,0347334
32293,0338852
56812,1572491
111479,1786751
21427,0449851
38717,0206113
22549,0114863
3554,0073335
11060,0099850
42390,0029942
309875,3727662
133382,0407936
21871,0088224
305718,2984080
352273,1945223
10788,1144804
31930,0021165
71319,0339366
26234,0066730
2443,0037303
4932,0061736
202471,
2371,0081609
16723,0186589
322850,3355510
31952,0066518
340247,1974382
21636,1269560
394645,5357556
261246,0106537
118612,1799508
24793,0176892
6962,0314226
59248,1509276
38661,0028345
44801,0093828
64056,
33565,1566616
41508,0367082
37938,0078330
67693,0093315
37433,0185481
11091,0200027
24212,0046907
19086,0099399
42113,0084390
32388,0063105
29835,0043390
361380,5042426
32568,0044876
62326,0338806
10239,0137439
30114,0111653
449607,
440767,6562866
449041,
18085,0436595
225938,0077328
291151,2238470
451273,3837842
25501,0098994
262866,2081274
17599,0073113
26444,0082247
86812,1748207
44560,1393746
434106,5945622
11143,0108281
5338,0889139
19489,0165831
22331,0955411
349,0428430
86985,1731998
13778,0325258
4762,0073858
448831,5797798
77971,0055222
51880,1242522
43535,0111194
23173,1100053
32051,0073600
23518,0058576
377690,4677578
14242,0181288
164633,2017051
412678,4949290
348296,4660980
225,0082222
125121,0233886
37305,0053183
333446,4160122
125386,0109788
128878,2643818
23816,0977663
197467,0078937
159128,2309021
42035,0089343
24180,0462002
9781,0165710
10413,0107711
15957,1080695
33425,0124020
24617,0281617
10655,0107007
11222,0075675
438734,5834800
44245,1535495
32170,0470967
33927,0106684
3396,0379593
11604,0411118
356149,4141368
30901,0069390
45014,1282041
319188,3295482
27765,0756725
362755,
24631,1339122
383001,4544696
760,0069747
311078,3718904
36447,0115837
18095,0142232
10384,0134983
85399,0056482
287636,3026144
264859,0086267
6591,0068416
2287,0436724
20616,0283026
11214,0478324
12633,0086356
62255,1414378
11696,0060475
80091,0259097
4196,0174862
69517,0076410
25543,1043673
25903,0365480
10751,0246692
38046,0385990
4173,0041931
8906,1037228
8583,0118892
16323,0079826
100124,0063270
115023,1571401
27152,0375782
37873,0066372
140037,0069135
31908,0116410
14878,0962711
41988,1606600
22521,1032854
11485,0065063
29862,0083238
64304,0077339
46041,0060880
36851,0031088
248376,2290567
44448,0061819
420322,5630122
9640,0077937
24206,0117653
363354,4254046
17736,0105810
233470,1673734
69872,0069421
41992,0125507
25447,0096223
244784,0079873
60402,0075203
82639,2053352
32678,1311699
37851,1620549
46435,0151568
14448,0996605
75629,0860907
31948,0077629
19673,0088083
29272,0905329
63077,1545985
44736,0057259
89591,0284851
13042,1245104
239562,2465140
22242,0280605
11331,0052027
30361,0108045
333387,3059816
38166,1407078
27123,0161010
345931,3108604
336271,3653650
28795,0494815
13771,0489327
29454,0074147
240566,2808986
24909,0108633
12621,1104733
9873,0089118
244271,
353609,4592572
11517,0113845
14667,0101748
20575,0158874
287663,3816564
270005,2543702
31189,0896529
14361,0103924
434942,6461526
367961,4075322
101752,1303232
121831,2077747
85870,2076176
291642,0199888
260394,0079291
37822,1602476
26267,0426568
48995,0104082
232599,2395343
21029,0110982
39227,0324532
298203,0107267
277847,3455740
64833,0454613
93708,0072785
262481,2246565
80518,1776196
26334,1136684
26614,0021739
295887,3124476
228736,1798108
6173,0274117
143310,0285593
434700,5495122
27412,0095312
89552,0142773
26171,0780511
67083,0321353
33045,0119860
253639,3481232
24276,0093509
449918,
17481,0031022
3077,0031951
31010,0250798
35392,0056234
46713,1563719
68850,0050126
6476,0074553
251471,3214286
20068,0417944
265010,2517658
19140,0035211
194523,2332707
12819,1213012
12723,0119381
88920,2243393
65584,0498318
30942,0813549
59435,1212454
141614,1856053
14542,0806102
73984,0069833
3010,0056907
78096,1243939
220265,
300589,0096639
287084,2561546
35032,0040694
24196,0376649
161594,0430932
2325,0432314
41468,0044828
52850,1658851
15591,1090189
21967,0053579
312316,2195552
233805,1407939
31201,1198403
424995,4690878
225285,2570414
17893,1206285
33871,1249300
17058,0038057
93511,0452703
80087,0029526
288154,2713642
25059,0116552
16900,1320302
19757,0122111
26451,0065889
348675,4659056
16973,0328077
42903,0468988
449365,6603860
433786,4196550
42171,1424003
112956,1519467
255647,1801071
104176,0969268
499,0055852
28093,0034891
1845,0841044
77985,0087682
59593,0070326
58770,0117965
178862,2403815
428449,6265828
30900,0079515
21256,0066856
39991,0085303
36094,0100680
15771,0101590
74077,0252704
50318,0393329
10703,0429078
21566,0117437
9098,0116164
39787,0097607
79465,1568337
228,0020697
336560,4497416
82099,1807892
36679,0101962
27370,1586261
288789,3675568
71264,
32932,1275861
39462,0064373
38517,0407612
51271,1647692
201132,2361700
438798,6589464
16053,0478210
160564,2241691
17581,1160524
41392,0357894
55061,1221208
91884,0071885
17166,1103984
37573,1370212
18922,0164008
110490,1910605
26205,0043461
31542,0077138
43012,0056556
41965,0098061
10081,0093780
17771,0145503
301272,4065308
91865,0079197
323694,2885628
74659,0072714
279117,0076628
22342,0047878
34730,0118381
34593,0051948
26446,0242150
135225,1714205
38955,0106544
1609,0238660
10516,0079200
85537,0463287
15941,0482473
33673,0043643
26246,0104504
15030,0460766
45431,0143213
118248,2090578
362180,3557406
43388,0042646
12311,0026752
28392,0040607
16938,0071222
36959,0383184
75438,1820462
50166,0077204
22007,1015474
16875,0250292
76321,0063732
139715,1865346
29710,0060588
15723,0189584
126962,1622991
74109,0092244
43239,0050972
38567,0466405
76826,0491652
35221,1381505
188521,2343137
12626,0092699
2767,0101318
30974,1433562
9878,0074236
33625,0287425
14144,0462244
19306,1242527
10281,0095179
58902,0053126
17365,0071970
18230,0419372
15250,0937375
438475,6488750
3057,0368730
323665,3727982
33196,1153040
25232,0120865
10635,0111418
228088,0420574
43336,0046963
61642,0076715
2008,0417976
37813,1425253
27974,0027407
88418,0355029
4705,0074682
39507,0092843
33908,0420251
449668,
33061,0092115
94354,1833846
2106,0059282
58430,0143889
38251,0102426
49763,0115610
374466,4628882
37559,0305568
86274,1727300
31220,0120725
43011,0056504
157824,2176690
12721,0089695
26133,0207805
39144,0142251
35297,0839773
10480,0171580
27681,0118178
36709,0104812
262840,2781516
366224,3096794
398738,5651050
33365,0772187
81529,0081057
15662,0414426
436994,
132183,0138587
32113,0052676
8049,0864770
26774,0066849
18841,0307109
430826,6333052
189151,1818377
40081,0077292
81213,0871886
36577,1425928
25704,1142433
323912,0082345
35688,1391137
32014,0086443
448955,
12498,0117666
451748,5611636
58409,0096236
16551,0088001
32407,0374853
21666,0080157
416574,4558396
88726,0273021
363857,
319600,0395656
385390,5566660
32032,0067302
450281,5346228
27860,0452668
46724,0052997
381518,4799064
29859,0072608
447883,
324289,2848324
138519,0055356
15066,0804550
133980,0074201
29237,0038937
204755,2403867
442622,6188518
54613,0074441
345330,2590778
120767,0758903
14328,0070509
53869,0346136
33719,0137201
54648,0114108
13554,0095082
440202,
377799,4505208
69321,0067610
392476,5218346
102288,0060564
375588,4532826
30922,0144039
256196,1811307
43367,0044419
85221,0000682
43867,0029442
25386,0053354
3870,0074084
16941,0332658
111653,0292223
44000,0066492
9779,0403508
38850,1139282
294959,3784160
82932,1741225
174865,0060818
62320,1014762
18493,0088919
36224,0166370
35852,0041460
348350,3778644
450580,
17590,0083806
33506,0107212
4885,0092879
118406,2290828
53113,0120776
61416,0159272
47088,1361313
192690,1430070
16093,0055830
35830,1327788
36362,0055047
1890,0090830
317198,3856042
6967,0436889
11049,0368667
20147,0424934
32610,0031066
26116,0435696
67344,0093422
6619,0067445
450539,
415214,6044910
366901,2474932
31977,0375611
390662,
76568,0052190
44413,0300270
16026,0081590
66125,0803061
260030,3171764
16219,0104346
413666,5643380
33519,0106262
13920,0316465
364689,3411444
32911,0120510
21634,1073510
35908,0892051
108093,0099555
172558,1756589
329876,0086239
450130,
59578,1456503
437073,6150238
45874,0073559
28068,0071535
91487,0070959
81440,1828976
12412,1046997
15182,0906326
37740,
374252,5174284
13275,0417433
67111,0027962
162698,1212400
16931,0865907
142076,2331310
12576,0286306
224190,3420064
28746,0078398
390061,5175450
139200,0476013
36142,1485698
385317,2854394
199740,2196017
364664,5097504
323162,3328720
420714,5491994
37181,1360860
53194,0059529
43118,0051790
27277,0062472
53656,1555024
444689,3709442
44453,0058343
25855,1551621
21631,0040338
16072,0279111
12634,0315824
121046,1740482
27176,0406158
37270,0202623
360994,4058218
338103,4622340
401650,5836262
352173,4430212
83801,1582244
8745,0057191
17622,1097643
15724,0080827
357400,4307880
32444,0398963
271910,3472892
355651,4880510
255500,3071848
448195,
132342,2387513
25508,0034587
54486,1452293
16905,0026174
31555,0047377
132064,1711018
347757,3384350
47735,0046345
126337,1758610
238628,2991224
14257,0067108
411638,4771896
31835,0025919
240569,0463429
17985,0161292
449444,
217896,2569236
55244,1621444
62077,1259570
32093,0032762
21039,0131566
10041,0454839
17041,1083858
16659,0079596
19259,0090274
338409,4054678
31682,0050539
19258,0086379
68193,1663689
1836,0337961
119193,1934205
17457,0351887
34188,1145157
28676,0091902
10940,0120711
36563,0249082
29559,0422779
251968,
24362,0368575
24470,0179473
36464,0314097
321160,3908634
27064,0089603
1673,0053729
249021,3393070
12763,0446046
49992,0122735
17658,1258141
69470,0067422
22609,1202540
11553,0283283
437217,1305826
78224,1864461
404791,4940370
27813,0083624
344854,4167720
19762,0057518
43829,0031507
138741,2423916
26670,0105017
150088,2388755
241432,2359381
51349,0378262
371265,4768586
287956,3449616
9465,0126250
24153,0077280
15766,0058544
280618,0292337
11662,0405821
55059,0097478
115527,0061793
449768,6627620
86391,1674057
342474,3289712
46660,1376709
38560,0096193
32579,0796307
406992,1655461
219073,
40083,0067774
11326,0073812
11632,0241025
432932,5481138
10842,0492784
180659,0386757
319070,1674785
19463,0036696
17278,0061931
44388,0139388
34996,0112288
19494,0080319
20912,0384533
123772,0102458
251258,0125764
669,0013427
4822,0048260
422576,6434022
189197,0374463
42048,0088931
344120,4379180
24929,0095990
81010,1368870
11694,0059017
18857,0108656
32284,0116141
21935,0905994
14305,0424600
36686,1038011
20313,1270491
120475,2980736
74842,1849027
14163,0871510
449621,
51239,1343740
207233,2493256
26622,0146425
21733,0093015
9885,0416315
15543,0454224
1548,0162346
42661,0052365
17460,0792966
339362,3055402
28205,0988108
25626,1438461
26259,0059079
12549,0130156
41054,0050458
363088,5095030
159121,2215395
27845,0117958
74585,0046366
12253,0326769
72962,1552624
28975,0096211
13933,0479113
438859,3188492
417498,
265974,0079956
15184,0379306
19819,0109305
227738,2857458
245454,0340477
300823,3688018
49314,0095050
180296,2398249
12278,0091991
340670,0228361
229304,3265462
51853,1292644
17669,1197580
1956,0302674
451228,
30675,1483025
37641,0377057
13619,0183992
11916,0065134
30198,0228456
31015,0120186
24248,0055774
14933,0407269
16015,1065318
21185,0096378
25745,0369445
294690,1270114
5177,0408318
3520,0059015
179883,
42008,0093004
56919,1807950
4772,0060268
81461,0245850
384099,4060030
56354,0065522
427342,5207204
401478,3807900
61238,1175522
45054,1316616
39874,0082782
39053,1336617
53949,0050722
13552,0112887
219986,0098080
295305,
345943,0229627
385288,1843913
356267,0306929
149759,0245655
356267,0306929
412180,0108620
345943,0229627
295305,
318621,1045248
385288,1843913
21349,0149691
18966,0079489
416550,6078052
323428,4054502
451681,1894487
45935,0156587
8420,0049189
14646,0118015
367066,3721256
56224,0405496
408543,5078134
46270,0103848
9770,0119592
27259,0251806
35797,0082206
18784,0052151
18704,0289181
37691,0212826
387848,6571010
10451,0111797
946,0040536
77519,0214878
60599,1764183
4025,0057426
395650,0223418
8325,0316768
38096,0064573
397992,3520216
301748,2796678
449224,5861136
37984,0901488
291866,3745906
14365,0250468
27549,0101412
292795,3526408
449923,
76846,0073239
20330,0049006
257512,3455204
367709,5137556
114867,0329989
34067,0875609
190851,2848070
171910,1356790
8648,0942379
30137,0057128
17263,0133985
31121,0073692
60415,0080743
70877,1640486
116776,0142248
45991,0045814
373476,4230700
73800,1740661
852,0051588
13428,0145547
46992,0150915
48489,0783798
43020,0054756
12706,0159382
2719,0117086
41059,0029192
110146,1673697
370071,4591840
356161,1856057
12520,0113613
18352,0063633
362434,5052966
42791,0057840
2185,0246464
32088,0087629
18808,0165361
29376,0045537
356757,4908430
11055,0076544
49106,0068161
28816,0905979
15017,0887719
16270,0101545
158622,0131496
18331,0057372
128887,1388333
14072,1182937
34311,0096118
72587,1766093
269714,3136752
74433,0365010
48301,0081494
38766,0042539
31532,0023158
118737,2061712
73462,0088758
11643,0064471
62734,0098052
392058,3560148
10399,0178737
3048,1020027
30778,1075746
412840,4966756
26516,0047885
29074,0056552
13955,1176410
24167,0054749
37853,0048380
250766,2382298
448134,
185471,2210463
243752,2998406
354861,1966359
241842,2832470
113727,1874658
22515,1261046
402898,5841964
111083,1937149
294993,3469592
41662,0075612
13632,0110420
306650,3622120
336149,4065340
37921,0059309
221771,0268313
45267,0055805
4986,0068617
252168,3444184
307479,3465074
20222,0363292
37037,1606207
19731,0076100
224,0075902
8220,0085496
1413,0107468
55892,0427531
70186,0103100
242257,2949626
15877,1056437
12269,0071939
4629,0465436
68635,0123847
239459,3088036
16225,0119273
35119,0094924
25690,0118734
151662,0230597
42744,0059362
118624,2297164
50126,0775362
3146,0060440
445962,4797160
34783,0052911
183,0098663
31890,1173494
199534,2004432
43329,0046719
29204,0082009
11184,0362269
31026,0346094
401060,5710042
40696,0123111
26730,0083701
433819,4059112
27331,0069865
178172,2606110
57661,0119513
14673,0088044
54527,1194612
11121,0080009
32694,0318641
283317,3538766
10551,0097328
11086,0268995
294345,2183752
31083,0098356
24756,0878647
396616,4353996
380333,5191238
21452,0965649
322766,3881768
85735,1638328
58843,0087237
15318,0413893
42348,0462403
440722,5614150
180276,2247748
17352,0052225
449295,3020754
30527,0472562
306959,5605674
20196,0095560
17127,0120772
84185,1579361
31196,1300159
21176,0277705
320703,2633666
74879,1827487
22724,0271061
293262,4008652
48833,0775543
13390,1029167
338107,3481000
25438,0092112
2260,0342172
140456,2112152
115084,1886644
302980,1728115
45064,1034311
14298,1172206
369524,1967614
16246,0071571
13403,0248845
434773,6412864
47094,0136217
256740,2761578
20941,0387914
51986,0238137
24103,0091178
70585,1473397
390043,1959563
89623,1971466
446048,6664120
39314,0041650
25565,1236486
21594,0045564
13370,0310281
48192,0294929
18643,0055992
59145,1793239
377139,4035574
18200,0038279
5121,0072226
38720,0061170
31219,0095217
43930,1456941
3031,0024188
3079,0050280
376530,3882074
50468,0077469
27093,0346039
24106,0024894
439613,6244876
13180,1332128
16367,0434124
57393,1429313
32990,0343221
377380,5130918
9581,0286635
22826,0110570
40254,0241073
26393,0118772
9095,0117002
215846,0258031
77492,
14021,0451010
38540,1590950
65891,0065669
39368,1282045
18467,0491162
10049,0493424
20511,0382621
18257,0071221
11703,0089424
345944,3910602
35944,0246134
18858,0448564
394918,5128790
50377,0079136
25623,0076162
87035,1980219
51859,1703049
45438,0233600
116811,1833844
47762,0102849
14683,0071913
9991,0291341
10729,0100449
66013,0076660
28450,0099701
72956,0238038
22502,0296619
314996,3725284
366383,3145008
23590,0024516
45129,0096028
253014,0116193
170767,0210717
5051,0106335
421447,5157682
20301,0039294
245906,1767372
42678,0034175
28165,0098503
18588,0090567
2753,0090576
36884,0100266
15531,1018723
33159,1219336
32665,0085755
68942,0090956
51481,1679235
31032,0456149
259943,3125472
337887,2170584
35543,0037749
292010,3922816
416777,5555554
330070,4433646
31352,1147513
41248,1183672
45077,1301990
9449,0118755
122089,1846472
10620,0120530
79026,0325950
46364,0084090
185008,2178470
12776,0102164
153738,1925435
72391,1704614
12151,0091877
58390,0986323
406848,5879998
312966,
311307,4762824
44247,0082951
315024,2905674
14877,0473700
116979,1989475
120143,2204340
22924,0042206
36773,0174268
137798,0297414
16194,0996966
27099,0242795
11087,0104389
274820,2217895
25868,1227762
11058,0335121
298317,3647110
29451,0033532
23752,0094910
209406,2286990
14384,0066390
43751,0075462
20306,0114594
40229,0085694
267795,3087752
54540,1482393
27930,0081441
450149,
11874,0064860
9627,0059538
4887,0499262
38970,0323807
361571,4247492
150004,0289830
159389,2180168
315429,0799988
308931,3451350
89584,1783232
289984,4129876
20513,0907848
33475,0043255
31601,0088242
56937,1464535
52979,0071696
394047,4063178
16123,1136683
44662,0055850
264729,3500544
335576,3703866
375872,4806012
8359,0846308
244114,3341072
32690,0042958
19316,0384504
157424,2102496
221737,3188560
140212,2468774
20927,0115644
34070,0120263
36848,0041259
282040,0092527
29457,0166604
17919,0461872
140811,0187330
22023,0083678
32611,0054649
449514,
335710,0107100
47904,1229381
18741,0085864
333344,3194590
33680,0022958
300490,4114744
245416,
211052,3078242
51261,1059887
121818,2086815
53404,1459012
302050,
332439,3877092
88036,1876451
401546,3203620
45184,0041615
314420,3732950
286087,0409125
204436,1181840
60803,1754799
15179,1067733
67343,0091293
18489,1352852
9375,0215681
137347,2017486
41434,1034305
4927,0138414
14819,0110006
422759,5645318
248423,
86760,1272009
124,0086961
443486,5927352
19354,0015532
72882,0075019
43742,0110391
21873,0081207
19087,0104670
14267,0072979
315366,3769764
233423,2296935
12117,0128278
44383,0036349
33214,0080408
54525,1559359
11190,0376968
17962,0165078
429005,5912052
441834,6544850
2612,0100201
13201,0231448
19936,0376650
75892,0098251
450352,4517450
46757,0055073
96289,0069087
62670,0185143
24778,1034447
5635,0059846
152113,2240784
14376,0401559
360030,5275828
33838,0092723
116883,0140471
345235,3594826
199661,2430044
43137,0052278
83103,2118669
282672,2622874
27122,0485857
36800,0985058
47574,0259442
447444,4792446
10120,0893509
158106,2106350
27367,0035093
26440,0093731
412302,5795086
79331,0051688
20606,1023500
17889,0037514
10268,0450664
17700,0424942
14237,0109327
13960,0466856
79108,1756750
32276,0359203
10927,0395947
36208,0009018
17994,0090327
274477,3518702
399404,4555426
38700,1502397
13188,0044008
31007,1183923
268092,2788526
185133,0142916
238466,3345310
76263,1683981
47869,0099768
39929,0093176
32692,0084481
355065,4193400
13784,0032258
15772,0499375
50035,0258273
10408,0104279
11889,0280778
260513,3606756
438459,5067958
24200,0444628
13706,0324572
151693,1943765
36568,0125454
326045,3447676
309028,3958276
46269,0160495
434218,5687380
15048,0758732
413998,4411596
65323,0093634
19460,0292542
20755,0161220
28047,0119892
9272,0107034
61410,1059969
20681,0080641
54013,0080100
15068,1119178
438664,5556068
71325,1859522
31526,0024481
257912,2363181
184219,2776344
15722,0429032
35558,1579247
25752,0177625
19184,0085426
451090,
362185,3849692
39213,1334521
126285,2120051
47688,0082311
29483,1209377
18979,0071276
329814,0073870
6699,0052829
53596,1422032
52482,0027569
17577,1147687
345775,2262345
5920,0067334
4925,0097166
18466,1003027
63686,1667903
10943,0294594
59117,1417108
434598,3844638
45722,1233487
16274,0030241
377475,4440488
254721,3465916
219624,2089716
350650,4788602
19461,1321817
395181,4960242
180891,2280964
26282,0044863
31777,0024353
39256,0087344
61991,0089072
393518,4909984
11110,0498846
144595,2226285
17685,0060908
69526,0064045
3586,0110907
364902,4247618
31932,0164003
38559,0437714
445632,
444291,5628792
196359,1439558
433276,6070354
343289,3663644
28285,0051077
13189,0087056
15237,0352277
283161,1640718
112010,0334924
883,0379217
35851,0425414
39252,0400944
206349,0463960
101711,0037801
32242,0323630
